customer_id;user_id;sex;name;surname;patronymic;day_of_birth;measure;tariff_id;tariff_end_date;instructor_id
886;998;man;Борис;Филатов;Данилович;1953-01-17;{"""height""": """[155]""", """weights""": """[96, 96]""", """measure_dates""": """['2019-08-08', '2019-08-31']"""};3;2022-11-11;
887;999;man;Ростислав;Аврорин;Геннадиевич;1996-05-15;{"""height""": """[172]""", """weights""": """[125, 134, 126, 118, 127, 118]""", """measure_dates""": """['2019-01-28', '2020-01-04', '2020-02-19', '2020-02-24', '2020-02-28', '2021-04-05']"""};2;2021-06-25;93
888;1000;woman;Ника;Травникова;Алексеевна;1998-04-27;{"""height""": """[204]""", """weights""": """[110, 117, 122, 129, 138, 134]""", """measure_dates""": """['2019-09-08', '2019-11-01', '2020-01-12', '2020-08-23', '2020-11-28', '2021-02-13']"""};2;2021-09-28;
889;1001;man;Василий;Виленский;Иванович;1995-09-02;{"""height""": """[193]""", """weights""": """[174, 184, 180, 172]""", """measure_dates""": """['2019-01-20', '2019-11-22', '2020-06-12', '2021-03-10']"""};4;2022-04-29;
890;1002;woman;Варвара;Каменских;Кузминична;1992-08-27;{"""height""": """[177]""", """weights""": """[130, 133, 132, 140, 131, 136, 141]""", """measure_dates""": """['2019-05-09', '2020-06-16', '2020-09-21', '2021-01-18', '2021-01-25', '2021-02-28', '2021-04-15']"""};2;2021-05-10;
891;1003;man;Игорь;Огнецвет;Артемович;1969-12-24;{"""height""": """[152]""", """weights""": """[73]""", """measure_dates""": """['2021-02-27']"""};2;2022-07-28;95
892;1004;woman;Карина;Химченко;Константиновна;1986-10-07;{"""height""": """[202]""", """weights""": """[136, 130, 131, 127, 136]""", """measure_dates""": """['2019-01-03', '2019-01-21', '2019-03-07', '2020-02-06', '2021-04-28']"""};3;2021-10-06;
893;1005;woman;Маргарита;Преснякова;Егоровна;1982-02-03;{"""height""": """[181]""", """weights""": """[175, 182, 179, 189]""", """measure_dates""": """['2019-03-14', '2019-09-14', '2019-10-03', '2020-07-29']"""};2;2022-07-22;
894;1006;man;Иван;Глинский;Аркадьевич;1990-12-03;{"""height""": """[202]""", """weights""": """[155, 163, 171]""", """measure_dates""": """['2019-10-25', '2021-02-14', '2021-04-17']"""};4;2022-08-10;92
895;1007;man;Альберт;Чернышевский;Матвеевич;1986-08-17;{"""height""": """[195]""", """weights""": """[95, 104, 112, 122, 112, 108, 105]""", """measure_dates""": """['2019-03-13', '2019-05-22', '2019-08-16', '2020-02-12', '2020-02-27', '2021-02-23', '2021-03-18']"""};3;2022-04-09;
896;1008;man;Олег;Булгаков;Иосифович;1980-12-25;{"""height""": """[193]""", """weights""": """[73, 82, 73, 79, 88, 95, 98]""", """measure_dates""": """['2019-06-20', '2019-11-17', '2020-04-02', '2020-06-23', '2020-07-01', '2020-09-18', '2021-03-16']"""};4;2021-11-02;100
897;1009;man;Гордей;Балановский;Валентинович;1986-02-01;{"""height""": """[178]""", """weights""": """[99, 97, 106, 96]""", """measure_dates""": """['2019-07-05', '2020-02-20', '2020-10-13', '2021-04-06']"""};1;2022-04-16;
898;1010;man;Глеб;Верещагин;Михайлович;1973-12-01;{"""height""": """[191]""", """weights""": """[97, 99, 107, 98]""", """measure_dates""": """['2019-11-03', '2019-12-02', '2020-08-22', '2020-09-22']"""};3;2022-04-21;102
899;1011;man;Захар;Тарасов;Леонидович;2003-11-28;{"""height""": """[190]""", """weights""": """[82]""", """measure_dates""": """['2019-03-29']"""};4;2021-04-15;101
900;1012;man;Богдан;Левин Литвинов;Данилович;1986-01-13;{"""height""": """[204]""", """weights""": """[147]""", """measure_dates""": """['2019-11-13']"""};2;2021-11-27;
901;1013;man;Захар;Жемчугов;Анатольевич;1953-08-28;{"""height""": """[183]""", """weights""": """[101, 110, 117, 112, 103, 95]""", """measure_dates""": """['2019-07-19', '2019-09-02', '2020-02-20', '2020-05-13', '2020-06-18', '2021-01-28']"""};2;2022-06-27;102
902;1014;man;Марат;Крымский;Михайлович;1972-11-03;{"""height""": """[197]""", """weights""": """[117]""", """measure_dates""": """['2021-03-20']"""};3;2021-05-31;100
903;1015;woman;Ангелина;Малышева;Александровна;1962-01-13;{"""height""": """[170]""", """weights""": """[137, 133, 142, 135, 142, 132]""", """measure_dates""": """['2019-03-21', '2019-07-15', '2020-03-04', '2020-04-04', '2020-12-12', '2021-04-25']"""};1;2022-10-16;
904;1016;woman;Милана;Каменских;Наумовна;1950-09-13;{"""height""": """[202]""", """weights""": """[176, 167]""", """measure_dates""": """['2019-05-16', '2020-12-19']"""};4;2021-09-18;101
905;1017;man;Захар;Ржевский;Аркадьевич;2002-06-17;{"""height""": """[157]""", """weights""": """[132, 136, 139, 132, 133]""", """measure_dates""": """['2019-02-02', '2019-06-02', '2021-01-02', '2021-02-08', '2021-02-26']"""};4;2022-07-08;92
906;1018;woman;Мария;Меркулова;Владиславовна;1973-07-04;{"""height""": """[193]""", """weights""": """[187, 181, 175, 171]""", """measure_dates""": """['2021-02-21', '2021-04-01', '2021-04-08', '2021-04-22']"""};2;2021-12-17;95
907;1019;man;Федор;Ладомирский;Аркадьевич;2001-11-06;{"""height""": """[184]""", """weights""": """[189, 192, 198, 195, 196]""", """measure_dates""": """['2020-09-13', '2021-01-16', '2021-02-26', '2021-04-09', '2021-04-16']"""};2;2021-04-14;103
908;1020;man;Денис;Жемчугов;Борисович;1960-06-18;{"""height""": """[203]""", """weights""": """[97, 94]""", """measure_dates""": """['2019-02-22', '2021-02-06']"""};3;2021-05-08;100
909;1021;man;Лев;Оболенский;Вениаминович;1987-03-13;{"""height""": """[158]""", """weights""": """[108, 103, 110, 105, 99]""", """measure_dates""": """['2019-06-14', '2019-10-25', '2020-02-04', '2020-11-04', '2021-01-01']"""};3;2022-09-20;
910;1022;man;Захар;Юрьев;Львович;1971-01-13;{"""height""": """[194]""", """weights""": """[119, 114, 121, 126, 133]""", """measure_dates""": """['2019-01-05', '2019-02-18', '2019-12-17', '2020-05-07', '2020-08-12']"""};1;2021-12-25;
911;1023;woman;Дина;Андреева;Петровна;1993-10-15;{"""height""": """[170]""", """weights""": """[111, 102, 111, 121]""", """measure_dates""": """['2020-01-24', '2020-12-21', '2021-01-25', '2021-03-09']"""};2;2021-06-06;
912;1024;man;Роберт;Одоевский;Григорьевич;1968-01-10;{"""height""": """[169]""", """weights""": """[96, 96, 96, 100, 103, 98, 105]""", """measure_dates""": """['2020-02-02', '2020-11-25', '2021-01-22', '2021-01-23', '2021-02-02', '2021-04-11', '2021-04-22']"""};2;2021-06-23;98
913;1025;man;Станислав;Арбенин;Анатольевич;1963-09-26;{"""height""": """[187]""", """weights""": """[124, 129, 138, 141, 151, 157]""", """measure_dates""": """['2019-03-23', '2020-02-20', '2020-10-21', '2021-02-25', '2021-04-04', '2021-04-26']"""};2;2021-07-03;98
914;1026;woman;Евгения;Новикова;Викторовна;1961-05-28;{"""height""": """[151]""", """weights""": """[56, 57, 65, 58, 55]""", """measure_dates""": """['2019-03-04', '2019-03-19', '2020-08-11', '2021-04-15', '2021-04-21']"""};4;2021-10-27;
915;1027;woman;Катерина;Волочкова;Вениаминовна;2003-11-19;{"""height""": """[204]""", """weights""": """[112, 107, 103, 99, 91, 82]""", """measure_dates""": """['2019-01-30', '2019-02-17', '2019-05-02', '2019-08-17', '2020-02-11', '2021-01-01']"""};2;2022-07-10;98
916;1028;woman;Вера;Чернышова;Ниловна;1957-01-28;{"""height""": """[174]""", """weights""": """[147, 150, 148, 158, 165]""", """measure_dates""": """['2019-02-09', '2019-03-23', '2019-08-10', '2019-10-30', '2021-02-22']"""};3;2021-10-01;
917;1029;man;Тихон;Жемчугов;Васильевич;1954-02-14;{"""height""": """[148]""", """weights""": """[140, 130, 126, 123, 126, 123]""", """measure_dates""": """['2019-08-28', '2020-06-01', '2020-06-22', '2020-09-27', '2020-11-29', '2021-04-10']"""};1;2022-10-15;
918;1030;woman;Полина;Анисимова;Борисовна;1976-01-04;{"""height""": """[176]""", """weights""": """[63, 56, 54, 54, 54, 58]""", """measure_dates""": """['2019-08-04', '2019-11-02', '2020-01-12', '2020-10-15', '2021-04-02', '2021-04-13']"""};2;2021-12-04;98
919;1031;man;Николай;Воскресенский;Егорович;2002-03-20;{"""height""": """[157]""", """weights""": """[58, 67, 66, 68, 77, 68]""", """measure_dates""": """['2019-03-14', '2019-11-05', '2020-04-15', '2020-08-20', '2021-03-18', '2021-03-25']"""};1;2021-05-31;
920;1032;man;Марат;Юрьев;Дмитриевич;1955-06-02;{"""height""": """[161]""", """weights""": """[120, 115, 120, 124, 126, 123]""", """measure_dates""": """['2019-01-20', '2019-05-28', '2019-10-13', '2021-03-23', '2021-04-11', '2021-04-22']"""};3;2021-04-10;
921;1033;woman;Юлианна;Александрова;Наумовна;1973-05-16;{"""height""": """[173]""", """weights""": """[84]""", """measure_dates""": """['2019-03-01']"""};2;2022-09-23;104
922;1034;woman;Теона;Истомина;Евгеньевна;1961-10-30;{"""height""": """[153]""", """weights""": """[149, 146, 155]""", """measure_dates""": """['2020-02-18', '2020-07-03', '2020-11-23']"""};3;2021-10-07;
923;1035;woman;Эмма;Меньшова;Леоновна;1957-04-02;{"""height""": """[175]""", """weights""": """[125]""", """measure_dates""": """['2021-03-11']"""};2;2022-09-28;96
924;1036;woman;Полина;Волочкова;Ефимовна;1960-09-30;{"""height""": """[194]""", """weights""": """[91, 89, 91, 83, 82, 79, 76]""", """measure_dates""": """['2019-08-02', '2019-08-07', '2020-01-31', '2020-02-10', '2021-01-02', '2021-01-22', '2021-02-22']"""};4;2022-11-07;103
925;1037;woman;Лидия;Новицкая;Натановна;1967-07-17;{"""height""": """[160]""", """weights""": """[110]""", """measure_dates""": """['2019-10-17']"""};4;2021-07-23;99
926;1038;woman;Алеся;Владова;Ильинична;1998-11-13;{"""height""": """[156]""", """weights""": """[99, 103, 105, 115]""", """measure_dates""": """['2019-06-09', '2020-05-08', '2020-08-08', '2020-10-30']"""};1;2022-09-11;97
927;1039;woman;Мила;Волкова;Константиновна;1978-11-21;{"""height""": """[203]""", """weights""": """[157, 158, 159, 168, 161, 161, 157]""", """measure_dates""": """['2019-01-12', '2020-03-29', '2020-12-14', '2021-01-05', '2021-01-16', '2021-02-08', '2021-04-20']"""};4;2022-06-27;99
928;1040;man;Григорий;Граф;Валерьевич;1988-04-14;{"""height""": """[156]""", """weights""": """[103, 99]""", """measure_dates""": """['2020-01-24', '2021-03-06']"""};4;2022-05-18;93
929;1041;man;Святослав;Виноградов;Давидович;1962-07-16;{"""height""": """[189]""", """weights""": """[159]""", """measure_dates""": """['2019-01-09']"""};1;2021-12-19;
930;1042;man;Максим;Новодворский;Егорович;1970-06-14;{"""height""": """[152]""", """weights""": """[49, 42, 42, 42]""", """measure_dates""": """['2019-06-20', '2019-08-26', '2020-05-08', '2020-06-01']"""};1;2022-09-13;96
931;1043;man;Дмитрий;Таран;Михайлович;1990-07-01;{"""height""": """[175]""", """weights""": """[47, 39, 49, 45]""", """measure_dates""": """['2019-05-26', '2019-11-23', '2020-03-24', '2020-07-10']"""};3;2021-07-06;
932;1044;man;Степан;Шереметев;Богданович;1975-06-01;{"""height""": """[187]""", """weights""": """[83]""", """measure_dates""": """['2021-01-17']"""};4;2022-12-29;93
933;1045;woman;Амалия;Сафарова;Кузминична;1982-01-31;{"""height""": """[161]""", """weights""": """[143, 137, 139, 131, 124]""", """measure_dates""": """['2019-09-15', '2020-08-08', '2020-09-19', '2020-12-07', '2021-03-14']"""};2;2021-10-06;
934;1046;woman;Снежана;Абрамова;Ниловна;1988-08-17;{"""height""": """[201]""", """weights""": """[124, 120, 121, 116, 118, 108, 104]""", """measure_dates""": """['2019-03-20', '2020-02-18', '2020-09-17', '2021-01-07', '2021-01-08', '2021-04-24', '2021-04-29']"""};1;2021-06-02;95
935;1047;woman;Дина;Владова;Наумовна;2003-04-15;{"""height""": """[164]""", """weights""": """[102, 92]""", """measure_dates""": """['2019-09-29', '2020-01-25']"""};1;2022-09-18;100
936;1048;woman;Теона;Рубенцова;Анатольевна;1962-02-24;{"""height""": """[191]""", """weights""": """[189, 188, 184, 189, 183, 180]""", """measure_dates""": """['2019-02-12', '2019-09-29', '2020-04-05', '2020-08-30', '2021-02-19', '2021-02-24']"""};4;2022-12-30;
937;1049;man;Ростислав;Арбатов;Ильич;1963-06-10;{"""height""": """[199]""", """weights""": """[111, 120, 110, 111]""", """measure_dates""": """['2019-03-26', '2019-10-02', '2020-05-12', '2021-04-07']"""};4;2022-08-31;100
938;1050;woman;Юлианна;Васнецова;Богдановна;1978-06-10;{"""height""": """[153]""", """weights""": """[105, 98, 91, 87, 79]""", """measure_dates""": """['2019-11-13', '2020-03-14', '2020-07-07', '2020-09-30', '2020-11-17']"""};4;2021-07-25;
939;1051;woman;Лидия;Преснякова;Аркадьевна;1956-07-20;{"""height""": """[172]""", """weights""": """[67, 63, 65, 59]""", """measure_dates""": """['2019-06-07', '2020-09-25', '2021-02-08', '2021-02-11']"""};4;2022-10-31;99
940;1052;woman;Аврора;Князева;Оскаровна;1992-11-02;{"""height""": """[172]""", """weights""": """[116, 108, 112, 109]""", """measure_dates""": """['2020-05-05', '2020-12-20', '2021-03-17', '2021-04-21']"""};1;2022-05-25;93
941;1053;woman;Аврора;Левченко;Леоновна;1970-06-05;{"""height""": """[199]""", """weights""": """[115, 110, 109]""", """measure_dates""": """['2019-05-04', '2019-09-05', '2020-08-27']"""};2;2022-06-21;95
942;1054;woman;Эмилия;Аверина;Кузьминична;1957-03-11;{"""height""": """[199]""", """weights""": """[156, 163, 155, 145, 148]""", """measure_dates""": """['2019-09-29', '2020-09-23', '2020-12-04', '2021-01-08', '2021-03-24']"""};1;2022-12-21;104
943;1055;woman;Нелли;Назарова;Вениаминовна;1993-04-12;{"""height""": """[172]""", """weights""": """[133, 143, 137, 138, 134]""", """measure_dates""": """['2019-05-05', '2019-09-10', '2020-08-15', '2021-02-09', '2021-04-11']"""};4;2021-04-18;102
944;1056;woman;Элла;Новикова;Натановна;1987-05-15;{"""height""": """[199]""", """weights""": """[171, 164, 165]""", """measure_dates""": """['2019-12-01', '2020-09-29', '2021-01-13']"""};1;2021-10-04;
945;1057;woman;Алиса;Назарова;Валериевна;1959-11-23;{"""height""": """[151]""", """weights""": """[145, 148, 138, 128]""", """measure_dates""": """['2019-10-13', '2020-03-04', '2021-04-09', '2021-04-10']"""};2;2021-08-04;93
946;1058;woman;Аля;Дарова;Петровна;1984-04-17;{"""height""": """[157]""", """weights""": """[124, 125, 125, 134, 143]""", """measure_dates""": """['2019-06-09', '2020-03-09', '2020-03-24', '2020-07-11', '2021-01-06']"""};1;2021-06-29;
947;1059;woman;Элина;Кожевникова;Петровна;1996-09-09;{"""height""": """[198]""", """weights""": """[133, 131, 124, 124, 123, 128]""", """measure_dates""": """['2019-05-22', '2019-08-10', '2019-11-04', '2020-06-09', '2021-01-24', '2021-04-09']"""};3;2021-10-24;
948;1060;man;Всеволод;Грацианов;Данилович;2000-12-23;{"""height""": """[146]""", """weights""": """[107, 106, 107, 104]""", """measure_dates""": """['2019-11-29', '2021-02-09', '2021-03-05', '2021-04-16']"""};4;2021-12-04;
